abbrev,Date Time,DISCHRG Value,DISCHRG Units,DISCHRG Review Status,DISCHRG Observation Flag,DISCHRG Modified,
"RIOMILCO","=""12/30/2014 00:00""","2.35","cfs","","","=""12/30/2014 23:45""",
"RIOMILCO","=""12/31/2014 00:00""","2.35","cfs","","","=""12/31/2014 23:45""",
"RIOMILCO","=""01/01/2015 00:00""","2.35","cfs","","","=""01/01/2015 23:45""",
"RIOMILCO","=""01/02/2015 00:00""","2.35","cfs","","","=""01/02/2015 23:45""",
"RIOMILCO","=""01/03/2015 00:00""","2.35","cfs","","","=""01/03/2015 23:45""",
"RIOMILCO","=""01/04/2015 00:00""","2.35","cfs","","","=""01/04/2015 23:45""",
"RIOMILCO","=""01/05/2015 00:00""","2.35","cfs","","","=""01/05/2015 23:45""",
"RIOMILCO","=""01/06/2015 00:00""","2.35","cfs","","","=""01/06/2015 23:45""",
"RIOMILCO","=""01/07/2015 00:00""","2.35","cfs","","","=""01/07/2015 23:45""",
"RIOMILCO","=""01/08/2015 00:00""","2.35","cfs","","","=""01/08/2015 23:45""",
"RIOMILCO","=""01/09/2015 00:00""","2.35","cfs","","","=""01/09/2015 23:45""",
"RIOMILCO","=""01/10/2015 00:00""","2.35","cfs","","","=""01/10/2015 23:45""",
"RIOMILCO","=""01/11/2015 00:00""","2.35","cfs","","","=""01/11/2015 23:45""",
"RIOMILCO","=""01/12/2015 00:00""","2.35","cfs","","","=""01/12/2015 23:45""",
"RIOMILCO","=""01/13/2015 00:00""","2.35","cfs","","","=""01/13/2015 23:45""",
"RIOMILCO","=""01/14/2015 00:00""","2.35","cfs","","","=""01/14/2015 23:45""",
"RIOMILCO","=""01/15/2015 00:00""","2.35","cfs","","","=""01/15/2015 23:45""",
"RIOMILCO","=""01/16/2015 00:00""","2.35","cfs","","","=""01/16/2015 23:45""",
"RIOMILCO","=""01/17/2015 00:00""","2.35","cfs","","","=""01/17/2015 23:45""",
"RIOMILCO","=""01/18/2015 00:00""","2.35","cfs","","","=""01/18/2015 23:45""",
"RIOMILCO","=""01/19/2015 00:00""","2.35","cfs","","","=""01/19/2015 23:45""",
"RIOMILCO","=""01/20/2015 00:00""","2.35","cfs","","","=""01/20/2015 23:45""",
"RIOMILCO","=""01/21/2015 00:00""","2.35","cfs","","","=""01/21/2015 23:45""",
"RIOMILCO","=""01/22/2015 00:00""","2.35","cfs","","","=""01/22/2015 23:45""",
"RIOMILCO","=""01/23/2015 00:00""","2.35","cfs","","","=""01/23/2015 23:45""",
"RIOMILCO","=""01/24/2015 00:00""","2.35","cfs","","","=""01/24/2015 23:45""",
"RIOMILCO","=""01/25/2015 00:00""","2.35","cfs","","","=""01/25/2015 23:45""",
"RIOMILCO","=""01/26/2015 00:00""","2.35","cfs","","","=""01/26/2015 23:45""",
"RIOMILCO","=""01/27/2015 00:00""","2.35","cfs","","","=""01/27/2015 23:45""",
"RIOMILCO","=""01/28/2015 00:00""","2.35","cfs","","","=""01/28/2015 23:45""",
"RIOMILCO","=""01/29/2015 00:00""","2.35","cfs","","","=""01/29/2015 23:45""",
"RIOMILCO","=""01/30/2015 00:00""","2.35","cfs","","","=""01/30/2015 23:45""",
"RIOMILCO","=""01/31/2015 00:00""","2.35","cfs","","","=""01/31/2015 23:45""",
"RIOMILCO","=""02/01/2015 00:00""","2.35","cfs","","","=""02/01/2015 23:45""",
"RIOMILCO","=""02/02/2015 00:00""","2.35","cfs","","","=""02/02/2015 23:45""",
"RIOMILCO","=""02/03/2015 00:00""","2.35","cfs","","","=""02/03/2015 23:45""",
"RIOMILCO","=""02/04/2015 00:00""","2.35","cfs","","","=""02/04/2015 23:45""",
"RIOMILCO","=""02/05/2015 00:00""","2.35","cfs","","","=""02/05/2015 23:45""",
"RIOMILCO","=""02/06/2015 00:00""","2.35","cfs","","","=""02/06/2015 23:45""",
"RIOMILCO","=""02/07/2015 00:00""","2.35","cfs","","","=""02/07/2015 23:45""",
"RIOMILCO","=""02/08/2015 00:00""","2.35","cfs","","","=""02/08/2015 23:45""",
"RIOMILCO","=""02/09/2015 00:00""","2.35","cfs","","","=""02/09/2015 23:45""",
"RIOMILCO","=""02/10/2015 00:00""","2.35","cfs","","","=""02/10/2015 23:45""",
"RIOMILCO","=""02/11/2015 00:00""","2.35","cfs","","","=""02/11/2015 23:45""",
"RIOMILCO","=""02/12/2015 00:00""","2.35","cfs","","","=""02/12/2015 23:45""",
"RIOMILCO","=""02/13/2015 00:00""","2.35","cfs","","","=""02/13/2015 23:45""",
"RIOMILCO","=""02/14/2015 00:00""","2.35","cfs","","","=""02/14/2015 23:45""",
"RIOMILCO","=""02/15/2015 00:00""","2.35","cfs","","","=""02/15/2015 23:45""",
"RIOMILCO","=""02/16/2015 00:00""","2.35","cfs","","","=""02/16/2015 23:45""",
"RIOMILCO","=""02/17/2015 00:00""","2.35","cfs","","","=""02/17/2015 23:45""",
"RIOMILCO","=""02/18/2015 00:00""","2.35","cfs","","","=""02/18/2015 23:45""",
"RIOMILCO","=""02/19/2015 00:00""","2.35","cfs","","","=""02/19/2015 23:45""",
"RIOMILCO","=""02/20/2015 00:00""","2.35","cfs","","","=""02/20/2015 23:45""",
"RIOMILCO","=""02/21/2015 00:00""","2.35","cfs","","","=""02/21/2015 23:45""",
"RIOMILCO","=""02/22/2015 00:00""","2.35","cfs","","","=""02/22/2015 23:45""",
"RIOMILCO","=""02/23/2015 00:00""","2.35","cfs","","","=""02/23/2015 23:45""",
"RIOMILCO","=""02/24/2015 00:00""","2.35","cfs","","","=""02/24/2015 23:45""",
"RIOMILCO","=""02/25/2015 00:00""","2.35","cfs","","","=""02/25/2015 23:45""",
"RIOMILCO","=""02/26/2015 00:00""","2.35","cfs","","","=""02/26/2015 23:45""",
"RIOMILCO","=""02/27/2015 00:00""","2.35","cfs","","","=""02/27/2015 23:45""",
"RIOMILCO","=""02/28/2015 00:00""","2.35","cfs","","","=""02/28/2015 23:45""",
"RIOMILCO","=""03/01/2015 00:00""","2.35","cfs","","","=""03/01/2015 23:45""",
"RIOMILCO","=""03/02/2015 00:00""","2.35","cfs","","","=""03/02/2015 23:45""",
"RIOMILCO","=""03/03/2015 00:00""","2.35","cfs","","","=""03/03/2015 23:45""",
"RIOMILCO","=""03/04/2015 00:00""","2.35","cfs","","","=""03/04/2015 23:45""",
"RIOMILCO","=""03/05/2015 00:00""","2.35","cfs","","","=""03/05/2015 23:45""",
"RIOMILCO","=""03/06/2015 00:00""","2.35","cfs","","","=""03/06/2015 23:45""",
"RIOMILCO","=""03/07/2015 00:00""","2.35","cfs","","","=""03/07/2015 23:45""",
"RIOMILCO","=""03/08/2015 00:00""","2.35","cfs","","","=""03/08/2015 23:45""",
"RIOMILCO","=""03/09/2015 00:00""","2.35","cfs","","","=""03/09/2015 23:45""",
"RIOMILCO","=""03/10/2015 00:00""","2.35","cfs","","","=""03/10/2015 23:45""",
"RIOMILCO","=""03/11/2015 00:00""","2.35","cfs","","","=""03/11/2015 23:45""",
"RIOMILCO","=""03/12/2015 00:00""","2.35","cfs","","","=""03/12/2015 23:45""",
"RIOMILCO","=""03/13/2015 00:00""","2.35","cfs","","","=""03/13/2015 23:45""",
"RIOMILCO","=""03/14/2015 00:00""","2.35","cfs","","","=""03/14/2015 23:45""",
"RIOMILCO","=""03/15/2015 00:00""","2.35","cfs","","","=""03/15/2015 23:45""",
"RIOMILCO","=""03/16/2015 00:00""","2.35","cfs","","","=""03/16/2015 23:45""",
"RIOMILCO","=""03/17/2015 00:00""","2.35","cfs","","","=""03/17/2015 23:45""",
"RIOMILCO","=""03/18/2015 00:00""","2.35","cfs","","","=""03/18/2015 23:45""",
"RIOMILCO","=""03/19/2015 00:00""","2.35","cfs","","","=""03/19/2015 23:45""",
"RIOMILCO","=""03/20/2015 00:00""","2.35","cfs","","","=""03/20/2015 23:45""",
"RIOMILCO","=""03/21/2015 00:00""","2.35","cfs","","","=""03/21/2015 23:45""",
"RIOMILCO","=""03/22/2015 00:00""","2.35","cfs","","","=""03/22/2015 23:45""",
"RIOMILCO","=""03/23/2015 00:00""","2.35","cfs","","","=""03/23/2015 23:45""",
"RIOMILCO","=""03/24/2015 00:00""","2.35","cfs","","","=""03/24/2015 23:45""",
"RIOMILCO","=""03/25/2015 00:00""","2.35","cfs","","","=""03/25/2015 23:45""",
"RIOMILCO","=""03/26/2015 00:00""","2.35","cfs","","","=""03/26/2015 23:45""",
"RIOMILCO","=""03/27/2015 00:00""","2.35","cfs","","","=""03/27/2015 23:45""",
"RIOMILCO","=""03/28/2015 00:00""","2.35","cfs","","","=""03/28/2015 23:45""",
"RIOMILCO","=""03/29/2015 00:00""","2.35","cfs","","","=""03/29/2015 23:45""",
"RIOMILCO","=""03/30/2015 00:00""","2.35","cfs","","","=""03/30/2015 23:45""",
"RIOMILCO","=""03/31/2015 00:00""","8.65","cfs","","","=""03/31/2015 23:45""",
"RIOMILCO","=""04/01/2015 00:00""","133","cfs","","","=""04/01/2015 23:45""",
"RIOMILCO","=""04/02/2015 00:00""","232","cfs","","","=""04/02/2015 23:45""",
"RIOMILCO","=""04/03/2015 00:00""","187","cfs","","","=""04/03/2015 23:45""",
"RIOMILCO","=""04/04/2015 00:00""","121","cfs","","","=""04/04/2015 23:45""",
"RIOMILCO","=""04/05/2015 00:00""","98.4","cfs","","","=""04/05/2015 23:45""",
"RIOMILCO","=""04/06/2015 00:00""","114","cfs","","","=""04/06/2015 23:45""",
"RIOMILCO","=""04/07/2015 00:00""","177","cfs","","","=""04/07/2015 23:45""",
"RIOMILCO","=""04/08/2015 00:00""","154","cfs","","","=""04/08/2015 23:45""",
"RIOMILCO","=""04/09/2015 00:00""","110","cfs","","","=""04/09/2015 23:45""",
"RIOMILCO","=""04/10/2015 00:00""","132","cfs","","","=""04/10/2015 23:45""",
"RIOMILCO","=""04/11/2015 00:00""","187","cfs","","","=""04/11/2015 23:45""",
"RIOMILCO","=""04/12/2015 00:00""","174","cfs","","","=""04/12/2015 23:45""",
"RIOMILCO","=""04/13/2015 00:00""","144","cfs","","","=""04/13/2015 23:45""",
"RIOMILCO","=""04/14/2015 00:00""","177","cfs","","","=""04/14/2015 23:45""",
"RIOMILCO","=""04/15/2015 00:00""","195","cfs","","","=""04/15/2015 23:45""",
"RIOMILCO","=""04/16/2015 00:00""","204","cfs","","","=""04/16/2015 23:45""",
"RIOMILCO","=""04/17/2015 00:00""","185","cfs","","","=""04/17/2015 23:45""",
"RIOMILCO","=""04/18/2015 00:00""","116","cfs","","","=""04/18/2015 23:45""",
"RIOMILCO","=""04/19/2015 00:00""","118","cfs","","","=""04/19/2015 23:45""",
"RIOMILCO","=""04/20/2015 00:00""","166","cfs","","","=""04/20/2015 23:45""",
"RIOMILCO","=""04/21/2015 00:00""","151","cfs","","","=""04/21/2015 23:45""",
"RIOMILCO","=""04/22/2015 00:00""","135","cfs","","","=""04/22/2015 23:45""",
"RIOMILCO","=""04/23/2015 00:00""","146","cfs","","","=""04/23/2015 23:45""",
"RIOMILCO","=""04/24/2015 00:00""","145","cfs","","","=""04/24/2015 23:45""",
"RIOMILCO","=""04/25/2015 00:00""","141","cfs","","","=""04/25/2015 23:45""",
"RIOMILCO","=""04/26/2015 00:00""","141","cfs","","","=""04/26/2015 23:45""",
"RIOMILCO","=""04/27/2015 00:00""","144","cfs","","","=""04/27/2015 23:45""",
"RIOMILCO","=""04/28/2015 00:00""","154","cfs","","","=""04/28/2015 23:45""",
"RIOMILCO","=""04/29/2015 00:00""","168","cfs","","","=""04/29/2015 23:45""",
"RIOMILCO","=""04/30/2015 00:00""","214","cfs","","","=""04/30/2015 23:45""",
"RIOMILCO","=""05/01/2015 00:00""","282","cfs","","","=""05/01/2015 23:45""",
"RIOMILCO","=""05/02/2015 00:00""","351","cfs","","","=""05/02/2015 23:45""",
"RIOMILCO","=""05/03/2015 00:00""","321","cfs","","","=""05/03/2015 23:45""",
"RIOMILCO","=""05/04/2015 00:00""","251","cfs","","","=""05/04/2015 23:45""",
"RIOMILCO","=""05/05/2015 00:00""","260","cfs","","","=""05/05/2015 23:45""",
"RIOMILCO","=""05/06/2015 00:00""","342","cfs","","","=""05/06/2015 23:45""",
"RIOMILCO","=""05/07/2015 00:00""","357","cfs","","","=""05/07/2015 23:45""",
"RIOMILCO","=""05/08/2015 00:00""","293","cfs","","","=""05/08/2015 23:45""",
"RIOMILCO","=""05/09/2015 00:00""","310","cfs","","","=""05/09/2015 23:45""",
"RIOMILCO","=""05/10/2015 00:00""","291","cfs","","","=""05/10/2015 23:45""",
"RIOMILCO","=""05/11/2015 00:00""","288","cfs","","","=""05/11/2015 23:45""",
"RIOMILCO","=""05/12/2015 00:00""","282","cfs","","","=""05/12/2015 23:45""",
"RIOMILCO","=""05/13/2015 00:00""","300","cfs","","","=""05/13/2015 23:45""",
"RIOMILCO","=""05/14/2015 00:00""","331","cfs","","","=""05/14/2015 23:45""",
"RIOMILCO","=""05/15/2015 00:00""","307","cfs","","","=""05/15/2015 23:45""",
"RIOMILCO","=""05/16/2015 00:00""","327","cfs","","","=""05/16/2015 23:45""",
"RIOMILCO","=""05/17/2015 00:00""","334","cfs","","","=""05/17/2015 23:45""",
"RIOMILCO","=""05/18/2015 00:00""","312","cfs","","","=""05/18/2015 23:45""",
"RIOMILCO","=""05/19/2015 00:00""","341","cfs","","","=""05/19/2015 23:45""",
"RIOMILCO","=""05/20/2015 00:00""","361","cfs","","","=""05/20/2015 23:45""",
"RIOMILCO","=""05/21/2015 00:00""","351","cfs","","","=""05/21/2015 23:45""",
"RIOMILCO","=""05/22/2015 00:00""","374","cfs","","","=""05/22/2015 23:45""",
"RIOMILCO","=""05/23/2015 00:00""","405","cfs","","","=""05/23/2015 23:45""",
"RIOMILCO","=""05/24/2015 00:00""","400","cfs","","","=""05/24/2015 23:45""",
"RIOMILCO","=""05/25/2015 00:00""","452","cfs","","","=""05/25/2015 23:45""",
"RIOMILCO","=""05/26/2015 00:00""","486","cfs","","","=""05/26/2015 23:45""",
"RIOMILCO","=""05/27/2015 00:00""","572","cfs","","","=""05/27/2015 23:45""",
"RIOMILCO","=""05/28/2015 00:00""","675","cfs","","","=""05/28/2015 23:45""",
"RIOMILCO","=""05/29/2015 00:00""","747","cfs","","","=""05/29/2015 23:45""",
"RIOMILCO","=""05/30/2015 00:00""","832","cfs","","","=""05/30/2015 23:45""",
"RIOMILCO","=""05/31/2015 00:00""","892","cfs","","","=""05/31/2015 23:45""",
"RIOMILCO","=""06/01/2015 00:00""","1040","cfs","","","=""06/01/2015 23:45""",
"RIOMILCO","=""06/02/2015 00:00""","1170","cfs","","","=""06/02/2015 23:45""",
"RIOMILCO","=""06/03/2015 00:00""","1190","cfs","","","=""06/03/2015 23:45""",
"RIOMILCO","=""06/04/2015 00:00""","1190","cfs","","","=""06/04/2015 23:45""",
"RIOMILCO","=""06/05/2015 00:00""","1200","cfs","","","=""06/05/2015 23:45""",
"RIOMILCO","=""06/06/2015 00:00""","1200","cfs","","","=""06/06/2015 23:45""",
"RIOMILCO","=""06/07/2015 00:00""","999","cfs","","","=""06/07/2015 23:45""",
"RIOMILCO","=""06/08/2015 00:00""","1110","cfs","","","=""06/08/2015 23:45""",
"RIOMILCO","=""06/09/2015 00:00""","1210","cfs","","","=""06/09/2015 23:45""",
"RIOMILCO","=""06/10/2015 00:00""","1220","cfs","","","=""06/10/2015 23:45""",
"RIOMILCO","=""06/11/2015 00:00""","1210","cfs","","","=""06/11/2015 23:45""",
"RIOMILCO","=""06/12/2015 00:00""","1200","cfs","","","=""06/12/2015 23:45""",
"RIOMILCO","=""06/13/2015 00:00""","1210","cfs","","","=""06/13/2015 23:45""",
"RIOMILCO","=""06/14/2015 00:00""","1210","cfs","","","=""06/14/2015 23:45""",
"RIOMILCO","=""06/15/2015 00:00""","1210","cfs","","","=""06/15/2015 23:45""",
"RIOMILCO","=""06/16/2015 00:00""","1210","cfs","","","=""06/16/2015 23:45""",
"RIOMILCO","=""06/17/2015 00:00""","1210","cfs","","","=""06/17/2015 23:45""",
"RIOMILCO","=""06/18/2015 00:00""","1220","cfs","","","=""06/18/2015 23:45""",
"RIOMILCO","=""06/19/2015 00:00""","1220","cfs","","","=""06/19/2015 23:45""",
"RIOMILCO","=""06/20/2015 00:00""","1230","cfs","","","=""06/20/2015 23:45""",
"RIOMILCO","=""06/21/2015 00:00""","1240","cfs","","","=""06/21/2015 23:45""",
"RIOMILCO","=""06/22/2015 00:00""","1240","cfs","","","=""06/22/2015 23:45""",
"RIOMILCO","=""06/23/2015 00:00""","1240","cfs","","","=""06/23/2015 23:45""",
"RIOMILCO","=""06/24/2015 00:00""","1240","cfs","","","=""06/24/2015 23:45""",
"RIOMILCO","=""06/25/2015 00:00""","1240","cfs","","","=""06/25/2015 23:45""",
"RIOMILCO","=""06/26/2015 00:00""","1230","cfs","","","=""06/26/2015 23:45""",
"RIOMILCO","=""06/27/2015 00:00""","1230","cfs","","","=""06/27/2015 23:45""",
"RIOMILCO","=""06/28/2015 00:00""","1220","cfs","","","=""06/28/2015 23:45""",
"RIOMILCO","=""06/29/2015 00:00""","1210","cfs","","","=""06/29/2015 23:45""",
"RIOMILCO","=""06/30/2015 00:00""","1210","cfs","","","=""06/30/2015 23:45""",
"RIOMILCO","=""07/01/2015 00:00""","1200","cfs","","","=""07/01/2015 23:45""",
"RIOMILCO","=""07/02/2015 00:00""","1190","cfs","","","=""07/02/2015 23:45""",
"RIOMILCO","=""07/03/2015 00:00""","1190","cfs","","","=""07/03/2015 23:45""",
"RIOMILCO","=""07/04/2015 00:00""","1210","cfs","","","=""07/04/2015 23:45""",
"RIOMILCO","=""07/05/2015 00:00""","1220","cfs","","","=""07/05/2015 23:45""",
"RIOMILCO","=""07/06/2015 00:00""","1120","cfs","","","=""07/06/2015 23:45""",
"RIOMILCO","=""07/07/2015 00:00""","955","cfs","","","=""07/07/2015 23:45""",
"RIOMILCO","=""07/08/2015 00:00""","822","cfs","","","=""07/08/2015 23:45""",
"RIOMILCO","=""07/09/2015 00:00""","898","cfs","","","=""07/09/2015 23:45""",
"RIOMILCO","=""07/10/2015 00:00""","1000","cfs","","","=""07/10/2015 23:45""",
"RIOMILCO","=""07/11/2015 00:00""","960","cfs","","","=""07/11/2015 23:45""",
"RIOMILCO","=""07/12/2015 00:00""","804","cfs","","","=""07/12/2015 23:45""",
"RIOMILCO","=""07/13/2015 00:00""","780","cfs","","","=""07/13/2015 23:45""",
"RIOMILCO","=""07/14/2015 00:00""","784","cfs","","","=""07/14/2015 23:45""",
"RIOMILCO","=""07/15/2015 00:00""","875","cfs","","","=""07/15/2015 23:45""",
"RIOMILCO","=""07/16/2015 00:00""","933","cfs","","","=""07/16/2015 23:45""",
"RIOMILCO","=""07/17/2015 00:00""","798","cfs","","","=""07/17/2015 23:45""",
"RIOMILCO","=""07/18/2015 00:00""","681","cfs","","","=""07/18/2015 23:45""",
"RIOMILCO","=""07/19/2015 00:00""","634","cfs","","","=""07/19/2015 23:45""",
"RIOMILCO","=""07/20/2015 00:00""","638","cfs","","","=""07/20/2015 23:45""",
"RIOMILCO","=""07/21/2015 00:00""","663","cfs","","","=""07/21/2015 23:45""",
"RIOMILCO","=""07/22/2015 00:00""","527","cfs","","","=""07/22/2015 23:45""",
"RIOMILCO","=""07/23/2015 00:00""","376","cfs","","","=""07/23/2015 23:45""",
"RIOMILCO","=""07/24/2015 00:00""","249","cfs","","","=""07/24/2015 23:45""",
"RIOMILCO","=""07/25/2015 00:00""","183","cfs","","","=""07/25/2015 23:45""",
"RIOMILCO","=""07/26/2015 00:00""","202","cfs","","","=""07/26/2015 23:45""",
"RIOMILCO","=""07/27/2015 00:00""","231","cfs","","","=""07/27/2015 23:45""",
"RIOMILCO","=""07/28/2015 00:00""","189","cfs","","","=""07/28/2015 23:45""",
"RIOMILCO","=""07/29/2015 00:00""","169","cfs","","","=""07/29/2015 23:45""",
"RIOMILCO","=""07/30/2015 00:00""","158","cfs","","","=""07/30/2015 23:45""",
"RIOMILCO","=""07/31/2015 00:00""","163","cfs","","","=""07/31/2015 23:45""",
"RIOMILCO","=""08/01/2015 00:00""","178","cfs","","","=""08/01/2015 23:45""",
"RIOMILCO","=""08/02/2015 00:00""","179","cfs","","","=""08/02/2015 23:45""",
"RIOMILCO","=""08/03/2015 00:00""","205","cfs","","","=""08/03/2015 23:45""",
"RIOMILCO","=""08/04/2015 00:00""","198","cfs","","","=""08/04/2015 23:45""",
"RIOMILCO","=""08/05/2015 00:00""","170","cfs","","","=""08/05/2015 23:45""",
"RIOMILCO","=""08/06/2015 00:00""","149","cfs","","","=""08/06/2015 23:45""",
"RIOMILCO","=""08/07/2015 00:00""","127","cfs","","","=""08/07/2015 23:45""",
"RIOMILCO","=""08/08/2015 00:00""","128","cfs","","","=""08/08/2015 23:45""",
"RIOMILCO","=""08/09/2015 00:00""","143","cfs","","","=""08/09/2015 23:45""",
"RIOMILCO","=""08/10/2015 00:00""","132","cfs","","","=""08/10/2015 23:45""",
"RIOMILCO","=""08/11/2015 00:00""","112","cfs","","","=""08/11/2015 23:45""",
"RIOMILCO","=""08/12/2015 00:00""","108","cfs","","","=""08/12/2015 23:45""",
"RIOMILCO","=""08/13/2015 00:00""","134","cfs","","","=""08/13/2015 23:45""",
"RIOMILCO","=""08/14/2015 00:00""","157","cfs","","","=""08/14/2015 23:45""",
"RIOMILCO","=""08/15/2015 00:00""","141","cfs","","","=""08/15/2015 23:45""",
"RIOMILCO","=""08/16/2015 00:00""","120","cfs","","","=""08/16/2015 23:45""",
"RIOMILCO","=""08/17/2015 00:00""","115","cfs","","","=""08/17/2015 23:45""",
"RIOMILCO","=""08/18/2015 00:00""","98.1","cfs","","","=""08/18/2015 23:45""",
"RIOMILCO","=""08/19/2015 00:00""","84.1","cfs","","","=""08/19/2015 23:45""",
"RIOMILCO","=""08/20/2015 00:00""","93.8","cfs","","","=""08/20/2015 23:45""",
"RIOMILCO","=""08/21/2015 00:00""","88.4","cfs","","","=""08/21/2015 23:45""",
"RIOMILCO","=""08/22/2015 00:00""","82.5","cfs","","","=""08/22/2015 23:45""",
"RIOMILCO","=""08/23/2015 00:00""","85.3","cfs","","","=""08/23/2015 23:45""",
"RIOMILCO","=""08/24/2015 00:00""","106","cfs","","","=""08/24/2015 23:45""",
"RIOMILCO","=""08/25/2015 00:00""","113","cfs","","","=""08/25/2015 23:45""",
"RIOMILCO","=""08/26/2015 00:00""","95.2","cfs","","","=""08/26/2015 23:45""",
"RIOMILCO","=""08/27/2015 00:00""","105","cfs","","","=""08/27/2015 23:45""",
"RIOMILCO","=""08/28/2015 00:00""","116","cfs","","","=""08/28/2015 23:45""",
"RIOMILCO","=""08/29/2015 00:00""","108","cfs","","","=""08/29/2015 23:45""",
"RIOMILCO","=""08/30/2015 00:00""","92.8","cfs","","","=""08/30/2015 23:45""",
"RIOMILCO","=""08/31/2015 00:00""","87","cfs","","","=""08/31/2015 23:45""",
"RIOMILCO","=""09/01/2015 00:00""","95.4","cfs","","","=""09/01/2015 23:45""",
"RIOMILCO","=""09/02/2015 00:00""","95.7","cfs","","","=""09/02/2015 23:45""",
"RIOMILCO","=""09/03/2015 00:00""","88.3","cfs","","","=""09/03/2015 23:45""",
"RIOMILCO","=""09/04/2015 00:00""","81.6","cfs","","","=""09/04/2015 23:45""",
"RIOMILCO","=""09/05/2015 00:00""","92.6","cfs","","","=""09/05/2015 23:45""",
"RIOMILCO","=""09/06/2015 00:00""","151","cfs","","","=""09/06/2015 23:45""",
"RIOMILCO","=""09/07/2015 00:00""","137","cfs","","","=""09/07/2015 23:45""",
"RIOMILCO","=""09/08/2015 00:00""","97.7","cfs","","","=""09/08/2015 23:45""",
"RIOMILCO","=""09/09/2015 00:00""","87.7","cfs","","","=""09/09/2015 23:45""",
"RIOMILCO","=""09/10/2015 00:00""","88","cfs","","","=""09/10/2015 23:45""",
"RIOMILCO","=""09/11/2015 00:00""","77.6","cfs","","","=""09/11/2015 23:45""",
"RIOMILCO","=""09/12/2015 00:00""","65.5","cfs","","","=""09/12/2015 23:45""",
"RIOMILCO","=""09/13/2015 00:00""","73.5","cfs","","","=""09/13/2015 23:45""",
"RIOMILCO","=""09/14/2015 00:00""","78.6","cfs","","","=""09/14/2015 23:45""",
"RIOMILCO","=""09/15/2015 00:00""","88.9","cfs","","","=""09/15/2015 23:45""",
"RIOMILCO","=""09/16/2015 00:00""","90.9","cfs","","","=""09/16/2015 23:45""",
"RIOMILCO","=""09/17/2015 00:00""","74.8","cfs","","","=""09/17/2015 23:45""",
"RIOMILCO","=""09/18/2015 00:00""","65.5","cfs","","","=""09/18/2015 23:45""",
"RIOMILCO","=""09/19/2015 00:00""","70.5","cfs","","","=""09/19/2015 23:45""",
"RIOMILCO","=""09/20/2015 00:00""","69.3","cfs","","","=""09/20/2015 23:45""",
"RIOMILCO","=""09/21/2015 00:00""","66.9","cfs","","","=""09/21/2015 23:45""",
"RIOMILCO","=""09/22/2015 00:00""","72.2","cfs","","","=""09/22/2015 23:45""",
"RIOMILCO","=""09/23/2015 00:00""","83","cfs","","","=""09/23/2015 23:45""",
"RIOMILCO","=""09/24/2015 00:00""","84.6","cfs","","","=""09/24/2015 23:45""",
"RIOMILCO","=""09/25/2015 00:00""","74.2","cfs","","","=""09/25/2015 23:45""",
